# SPH Gas Particles
# Columns contain: x(pc) y(pc) z(pc) h(pc) M(Msun) Z(0-1)
5891.01 -10158.12 8673.78 6911.81 22316640.00 1.561787e-04
6706.88 -11724.09 9818.76 7014.99 21550568.00 6.439406e-05
6424.46 -13066.07 10187.97 7104.55 18406164.00 1.784036e-06
7083.25 -14769.99 8787.73 6944.27 36131080.00 1.732764e-04
6034.35 -16089.58 12907.81 7534.27 25462202.00 3.227274e-04
4989.73 -16763.05 11473.54 7339.16 18967078.00 1.213486e-05
6297.28 -17687.32 10148.26 7110.06 18998766.00 1.252264e-05
7123.18 -20201.52 13293.54 7444.36 21129694.00 1.692927e-04
3597.42 -18720.17 16402.75 8061.75 18718480.00 7.258187e-06
4025.75 -16691.92 14914.74 7914.98 18719280.00 8.747753e-06
5215.95 -17928.34 18858.32 8313.79 18792308.00 9.170966e-06
4945.58 -15024.04 17696.71 8377.36 19104014.00 2.451768e-05
6382.28 -12191.75 14003.01 7597.90 18570904.00 5.768662e-06
7341.64 -14003.84 14090.55 7636.86 18761636.00 5.626875e-05
3079.16 -12789.85 15544.83 8275.30 19261808.00 1.632811e-05
2104.35 -14922.26 14714.29 8075.67 18648846.00 6.134379e-06
670.98 -12073.81 13979.45 8362.85 21112320.00 5.277882e-05
-443.91 -15073.57 16846.77 8731.46 22262326.00 2.114817e-04
-809.82 -19104.50 16861.44 8347.53 18542836.00 4.787107e-06
1499.77 -18997.42 14498.15 7839.91 28393380.00 1.233683e-04
2991.99 -18959.65 11734.63 7385.51 18713632.00 8.450963e-06
1138.17 -20374.31 10842.02 7300.88 20616636.00 4.500546e-05
-3.37 15366.71 -27815.30 7642.52 19138856.00 1.580757e-05
-1785.86 14747.82 -30305.54 7692.69 19559646.00 2.621540e-05
-255.06 11811.09 -28019.91 7852.11 18938356.00 1.308069e-05
1868.59 13292.09 -30700.67 7839.28 19107490.00 1.502030e-05
3549.23 11436.82 -28753.73 7941.52 19901486.00 3.754605e-05
5455.67 12783.32 -26132.91 7691.36 19604076.00 4.939358e-05
3304.07 14399.38 -28533.62 7696.03 33488976.00 2.706145e-04
6582.49 14675.94 -29155.01 7793.67 21665036.00 5.704749e-05
5922.96 9322.76 -28632.55 8173.98 30241196.00 1.094848e-04
92.59 9438.65 -29571.74 8304.07 19567096.00 2.538729e-05
10826.96 18343.25 -26216.57 7759.50 18570454.00 2.368466e-05
8288.75 17138.62 -25600.18 7655.08 19858604.00 2.437575e-05
6680.34 16661.51 -26390.87 7660.62 23346980.00 2.345552e-04
11706.48 11739.03 -27667.00 7797.87 21855780.00 1.135642e-04
10803.68 11213.37 -28413.33 7838.46 18936848.00 1.179234e-05
8075.02 10367.91 -28444.22 7930.51 18907140.00 1.223112e-05
7561.37 13700.49 -26702.50 7660.59 22905274.00 9.995211e-05
9316.89 12227.96 -24971.02 7675.34 18856268.00 2.294830e-05
12035.83 13452.14 -25373.29 7657.00 18725086.00 6.992440e-06
10925.36 14461.97 -23763.67 7550.37 20107264.00 4.999318e-05
13841.22 15220.72 -25481.22 7716.20 24366826.00 1.326523e-04
15016.99 12279.25 -24876.42 7660.19 20665760.00 1.481744e-04
13606.52 4450.00 -27843.53 8403.70 20111442.00 5.106272e-05
14514.30 8079.34 -28519.63 8088.98 19725188.00 4.451013e-05
13429.11 8688.18 -25691.00 7860.35 19658136.00 3.352988e-05
15777.77 8653.77 -24286.68 7800.96 19002140.00 1.209796e-05
13310.11 10162.76 -23071.32 7632.46 20687168.00 5.837597e-05
11218.13 8968.32 -23912.89 7859.27 20296648.00 3.670096e-05
10500.57 6761.56 -22687.26 8145.52 22213902.00 6.298796e-05
7194.36 9824.21 -25206.56 7970.11 18828552.00 7.688654e-06
9312.28 7821.23 -30761.48 8262.52 20020490.00 3.793921e-05
11704.11 7705.80 -29365.70 8211.13 19551256.00 2.021531e-05
11843.78 5805.28 -25222.26 8261.74 19235066.00 1.820406e-05
9176.63 7101.74 -26375.58 8377.93 18582768.00 5.971255e-06
11586.88 3514.04 -27657.22 8656.00 18720306.00 8.869799e-06
10870.73 2863.42 -23004.96 8721.97 23829358.00 2.676904e-04
8348.19 2233.62 -27588.27 9099.17 18690244.00 7.709860e-06
8342.71 6475.21 -20739.89 8295.23 21462414.00 5.553792e-05
12951.17 3781.12 -22225.71 8322.79 22516182.00 8.658006e-05
13641.99 5535.12 -19101.20 7880.20 18636298.00 6.384327e-06
14865.30 5868.94 -20677.72 7786.86 19345532.00 3.142565e-05
15539.46 3884.55 -23629.04 8204.36 19925274.00 2.740142e-05
16292.24 4824.76 -25874.88 8184.82 19529674.00 2.262331e-05
15666.17 3486.80 -29254.99 8510.31 22415880.00 7.526004e-05
9316.71 4813.98 -30833.79 8678.37 18818418.00 9.807890e-06
11269.95 1125.53 -30706.15 8887.71 19880088.00 2.608960e-05
12512.95 188.53 -26915.77 8885.29 26935532.00 1.458059e-04
4787.65 1772.93 -32366.56 9239.14 33542584.00 1.233759e-04
6763.29 1708.36 -32186.87 9034.06 30820662.00 2.084707e-04
7689.15 -2177.04 -32267.54 9060.56 24118830.00 2.435293e-04
1088.72 5021.75 -32461.65 9136.05 21117938.00 5.649035e-05
3224.35 -1712.89 -33061.98 9343.12 18435080.00 3.278607e-06
4.47 1046.27 -33349.19 9603.46 25258358.00 3.453532e-04
-13295.31 13743.20 26311.00 8278.40 47057372.00 4.555786e-04
-7718.14 11489.20 29975.45 9228.26 19414206.00 2.025384e-05
-12806.57 16367.18 24168.05 8151.47 18591596.00 6.342043e-06
-12201.63 16056.39 22530.85 7902.63 18629082.00 8.248174e-06
-12781.97 12617.74 22262.55 7892.89 18599136.00 6.614725e-06
-7429.92 15988.40 25701.96 8222.35 21479696.00 5.873179e-05
-9884.16 14040.01 25430.75 8076.08 32361368.00 2.034736e-04
-8433.77 14784.81 24707.28 7960.15 18547002.00 5.480396e-06
-6789.10 19111.39 23373.22 8056.38 19183118.00 4.243467e-05
-8322.22 18405.68 22607.83 7880.28 19083088.00 6.384419e-05
-6142.21 20963.04 21627.05 7979.41 18628840.00 6.818670e-06
-12249.88 17169.50 19472.06 7716.23 45966884.00 4.270669e-04
-10869.68 18650.53 21498.64 7828.15 18739758.00 9.382828e-06
-14805.88 20459.01 21763.77 8185.81 18924268.00 1.363295e-05
-12232.86 20700.54 22412.45 8125.82 19453062.00 1.997857e-05
-5594.62 21829.31 24437.28 8270.59 18487850.00 4.555279e-06
-1492.31 21842.94 25549.36 8294.34 18577104.00 6.457678e-06
1532.16 17549.73 28855.40 8645.62 18552040.00 4.652706e-06
-4500.61 16093.41 26409.01 8509.42 19897418.00 2.519283e-05
-3266.14 17527.10 22978.15 7981.68 21324418.00 6.771552e-05
-3277.04 14268.10 23923.80 8129.86 18664902.00 7.866744e-06
-1299.24 17748.06 24947.91 8307.38 29640814.00 1.699710e-04
1394.09 16216.31 24821.00 8264.37 18926084.00 1.153082e-05
-51.77 18836.73 23030.82 7982.36 18637242.00 5.072189e-06
1511.60 21040.99 25918.53 8236.03 19093264.00 1.388309e-05
986.16 21222.81 22240.21 7964.86 20464008.00 3.443505e-05
-2971.02 21571.35 21436.52 7950.27 19997136.00 2.612387e-05
-3232.99 19514.76 16294.36 7481.41 29226012.00 2.694022e-04
-4751.35 18427.99 19942.96 7637.26 18954230.00 1.248014e-05
-1655.42 17616.64 21278.30 7808.99 18575680.00 5.347265e-06
-1198.17 19485.87 18565.06 7623.31 21541580.00 2.629448e-04
1995.37 18932.45 19579.43 7691.73 20159814.00 3.288731e-05
414.63 19247.46 17239.98 7520.62 18622478.00 5.426900e-06
2649.47 15710.91 19791.86 7680.21 18856818.00 5.736351e-05
1160.61 13987.28 20075.24 7725.41 24819452.00 7.292031e-05
574.49 13908.97 23356.39 8201.66 54687272.00 2.267490e-04
-3178.13 15569.36 20066.83 7499.05 36211380.00 6.355352e-04
42.82 13514.44 19863.42 7671.10 20505194.00 6.634077e-05
-2541.55 14262.66 17268.43 7201.90 19155236.00 1.324013e-05
-899.30 14102.15 17197.73 7270.30 19700436.00 2.675158e-05
-1256.62 12865.99 14973.09 7126.85 18820434.00 1.013939e-05
-2686.56 10277.29 17251.09 7911.19 21270568.00 6.084628e-05
2161.83 10815.77 17038.81 7543.21 21136376.00 4.257082e-05
2742.85 12603.58 16536.91 7393.48 18460186.00 3.696027e-06
1928.71 15954.40 14276.06 7213.11 18944682.00 1.719796e-05
2249.65 16006.62 16783.30 7397.75 18424006.00 2.623249e-06
3819.38 16879.88 15034.57 7339.11 18930752.00 1.085288e-05
-1326.77 17127.56 17139.44 7348.21 19119224.00 2.920532e-05
-1784.62 16652.74 14417.76 7136.69 18679392.00 6.525044e-06
-2155.82 17555.71 12696.87 7111.19 20157302.00 3.139904e-05
-5617.65 16744.59 14659.09 7163.25 18807182.00 9.297871e-06
-3599.08 14751.26 13984.67 7030.33 18632948.00 6.872471e-06
-7016.10 12937.45 16213.23 7267.26 19613630.00 1.964511e-04
-6854.51 11547.37 18051.36 7543.69 19273052.00 1.841462e-05
-4825.38 13354.10 16053.86 7150.37 18914378.00 2.385004e-05
-5212.83 11975.96 20272.08 7679.52 19055634.00 1.222830e-05
-8889.67 16199.90 20115.34 7495.17 19372142.00 1.744676e-05
-7445.99 13487.29 21283.84 7497.86 22123274.00 1.389597e-04
-4696.70 14387.25 20296.52 7440.88 19486614.00 2.023851e-05
-6964.64 16231.57 21134.53 7545.54 20599718.00 4.021371e-05
-5556.59 19652.78 16789.79 7472.33 18939294.00 1.216291e-05
-6334.16 18705.15 17595.62 7446.04 18567272.00 3.758943e-06
-5369.85 15376.72 17742.19 7203.07 18945030.00 1.110694e-05
-7634.64 16730.43 16468.89 7250.55 18570540.00 5.525354e-06
-9552.44 15926.13 18256.42 7412.97 20098542.00 2.842700e-05
-10184.34 16321.51 15563.45 7468.90 18930574.00 1.138967e-05
